lat,lon,tas_anomaly,year,scenario
23.450703,163.75,2.46,2070,ssp245
23.450703,173.75,2.889,2070,ssp245
23.450703,183.75,3.229,2070,ssp245
23.450703,193.75,3.201,2070,ssp245
23.450703,203.75,2.849,2070,ssp245
23.450703,213.75,2.557,2070,ssp245
23.450703,223.75,2.237,2070,ssp245
23.450703,233.75,2.141,2070,ssp245
23.450703,243.75,2.024,2070,ssp245
23.450703,253.75,2.921,2070,ssp245
23.450703,263.75,2.328,2070,ssp245
23.450703,273.75,2.267,2070,ssp245
23.450703,283.75,2.488,2070,ssp245
23.450703,293.75,2.599,2070,ssp245
23.450703,303.75,2.486,2070,ssp245
23.450703,313.75,2.316,2070,ssp245
23.450703,323.75,2.09,2070,ssp245
23.450703,333.75,1.965,2070,ssp245
23.450703,343.75,2.183,2070,ssp245
23.450703,353.75,3.819,2070,ssp245
28.521126,3.75,4.048,2070,ssp245
28.521126,13.75,3.835,2070,ssp245
28.521126,23.75,3.452,2070,ssp245
28.521126,33.75,3.229,2070,ssp245
28.521126,43.75,3.468,2070,ssp245
28.521126,53.75,3.108,2070,ssp245
28.521126,63.75,3.421,2070,ssp245
28.521126,73.75,3.319,2070,ssp245
28.521126,83.75,3.432,2070,ssp245
28.521126,93.75,3.037,2070,ssp245
28.521126,103.75,3.01,2070,ssp245
28.521126,113.75,3.478,2070,ssp245
28.521126,123.75,3.128,2070,ssp245
28.521126,133.75,2.675,2070,ssp245
28.521126,143.75,2.464,2070,ssp245
28.521126,153.75,2.256,2070,ssp245
28.521126,163.75,2.199,2070,ssp245
28.521126,173.75,2.439,2070,ssp245
28.521126,183.75,2.979,2070,ssp245
28.521126,193.75,3.221,2070,ssp245
28.521126,203.75,3.043,2070,ssp245
28.521126,213.75,2.696,2070,ssp245
28.521126,223.75,2.616,2070,ssp245
28.521126,233.75,2.126,2070,ssp245
28.521126,243.75,2.477,2070,ssp245
28.521126,253.75,4.141,2070,ssp245
28.521126,263.75,3.038,2070,ssp245
28.521126,273.75,2.714,2070,ssp245
28.521126,283.75,2.568,2070,ssp245
28.521126,293.75,2.625,2070,ssp245
28.521126,303.75,2.696,2070,ssp245
28.521126,313.75,2.651,2070,ssp245
28.521126,323.75,2.541,2070,ssp245
28.521126,333.75,2.723,2070,ssp245
28.521126,343.75,2.256,2070,ssp245
28.521126,353.75,3.474,2070,ssp245
33.591553,3.75,3.639,2070,ssp245
33.591553,13.75,3.048,2070,ssp245
33.591553,23.75,2.737,2070,ssp245
33.591553,33.75,2.754,2070,ssp245
33.591553,43.75,3.457,2070,ssp245
33.591553,53.75,3.262,2070,ssp245
33.591553,63.75,3.9,2070,ssp245
33.591553,73.75,3.871,2070,ssp245
33.591553,83.75,4.321,2070,ssp245
33.591553,93.75,3.82,2070,ssp245
33.591553,103.75,3.903,2070,ssp245
33.591553,113.75,4.048,2070,ssp245
33.591553,123.75,3.999,2070,ssp245
33.591553,133.75,3.538,2070,ssp245
33.591553,143.75,2.925,2070,ssp245
33.591553,153.75,2.707,2070,ssp245
33.591553,163.75,2.698,2070,ssp245
33.591553,173.75,2.433,2070,ssp245
33.591553,183.75,2.447,2070,ssp245
33.591553,193.75,2.766,2070,ssp245
33.591553,203.75,2.835,2070,ssp245
33.591553,213.75,2.625,2070,ssp245
33.591553,223.75,2.721,2070,ssp245
33.591553,233.75,2.348,2070,ssp245
33.591553,243.75,3.838,2070,ssp245
33.591553,253.75,4.638,2070,ssp245
33.591553,263.75,4.248,2070,ssp245
33.591553,273.75,3.905,2070,ssp245
33.591553,283.75,3.131,2070,ssp245
33.591553,293.75,2.549,2070,ssp245
33.591553,303.75,2.583,2070,ssp245
33.591553,313.75,2.743,2070,ssp245
33.591553,323.75,2.745,2070,ssp245
33.591553,333.75,2.949,2070,ssp245
33.591553,343.75,2.871,2070,ssp245
33.591553,353.75,3.117,2070,ssp245
38.661972,3.75,3.206,2070,ssp245
38.661972,13.75,3.246,2070,ssp245
38.661972,23.75,3.188,2070,ssp245
38.661972,33.75,3.336,2070,ssp245
38.661972,43.75,3.331,2070,ssp245
38.661972,53.75,3.189,2070,ssp245
38.661972,63.75,3.856,2070,ssp245
38.661972,73.75,4.337,2070,ssp245
38.661972,83.75,4.861,2070,ssp245
38.661972,93.75,4.839,2070,ssp245
38.661972,103.75,4.578,2070,ssp245
38.661972,113.75,4.971,2070,ssp245
38.661972,123.75,4.946,2070,ssp245
38.661972,133.75,4.506,2070,ssp245
38.661972,143.75,3.941,2070,ssp245
38.661972,153.75,3.465,2070,ssp245
38.661972,163.75,3.32,2070,ssp245
38.661972,173.75,3.162,2070,ssp245
38.661972,183.75,2.851,2070,ssp245
38.661972,193.75,2.926,2070,ssp245
38.661972,203.75,2.986,2070,ssp245
38.661972,213.75,2.797,2070,ssp245
38.661972,223.75,2.659,2070,ssp245
38.661972,233.75,2.567,2070,ssp245
38.661972,243.75,4.496,2070,ssp245
38.661972,253.75,4.528,2070,ssp245
38.661972,263.75,5.225,2070,ssp245
38.661972,273.75,5.059,2070,ssp245
38.661972,283.75,4.442,2070,ssp245
38.661972,293.75,3.158,2070,ssp245
38.661972,303.75,2.762,2070,ssp245
38.661972,313.75,2.707,2070,ssp245
38.661972,323.75,2.814,2070,ssp245
38.661972,333.75,3.388,2070,ssp245
38.661972,343.75,3.395,2070,ssp245
38.661972,353.75,3.56,2070,ssp245
43.732395,3.75,4.353,2070,ssp245
43.732395,13.75,4.269,2070,ssp245
43.732395,23.75,3.948,2070,ssp245
43.732395,33.75,2.742,2070,ssp245
43.732395,43.75,3.022,2070,ssp245
43.732395,53.75,4.049,2070,ssp245
43.732395,63.75,5.056,2070,ssp245
43.732395,73.75,5.586,2070,ssp245
43.732395,83.75,5.845,2070,ssp245
43.732395,93.75,6.238,2070,ssp245
43.732395,103.75,6.008,2070,ssp245
43.732395,113.75,6.352,2070,ssp245
43.732395,123.75,6.071,2070,ssp245
43.732395,133.75,5.476,2070,ssp245
43.732395,143.75,5.315,2070,ssp245
43.732395,153.75,4.58,2070,ssp245
43.732395,163.75,4.084,2070,ssp245
43.732395,173.75,3.825,2070,ssp245
43.732395,183.75,3.624,2070,ssp245
43.732395,193.75,3.464,2070,ssp245
43.732395,203.75,3.433,2070,ssp245
43.732395,213.75,3.137,2070,ssp245
43.732395,223.75,2.816,2070,ssp245
43.732395,233.75,2.748,2070,ssp245
43.732395,243.75,4.17,2070,ssp245
43.732395,253.75,5.058,2070,ssp245
43.732395,263.75,6.079,2070,ssp245
43.732395,273.75,5.565,2070,ssp245
43.732395,283.75,5.226,2070,ssp245
43.732395,293.75,4.176,2070,ssp245
43.732395,303.75,3.772,2070,ssp245
43.732395,313.75,3.191,2070,ssp245
43.732395,323.75,3.271,2070,ssp245
43.732395,333.75,3.485,2070,ssp245
43.732395,343.75,3.596,2070,ssp245
43.732395,353.75,3.649,2070,ssp245
48.802814,3.75,4.797,2070,ssp245
48.802814,13.75,5.266,2070,ssp245
48.802814,23.75,4.642,2070,ssp245
48.802814,33.75,4.181,2070,ssp245
48.802814,43.75,4.362,2070,ssp245
48.802814,53.75,5.091,2070,ssp245
48.802814,63.75,6.222,2070,ssp245
48.802814,73.75,7.083,2070,ssp245
48.802814,83.75,7.599,2070,ssp245
48.802814,93.75,7.466,2070,ssp245
48.802814,103.75,7.395,2070,ssp245
48.802814,113.75,7.294,2070,ssp245
48.802814,123.75,6.635,2070,ssp245
48.802814,133.75,6.959,2070,ssp245
48.802814,143.75,6.525,2070,ssp245
48.802814,153.75,4.912,2070,ssp245
48.802814,163.75,4.454,2070,ssp245
48.802814,173.75,4.069,2070,ssp245
48.802814,183.75,3.917,2070,ssp245
48.802814,193.75,3.915,2070,ssp245
48.802814,203.75,3.889,2070,ssp245
48.802814,213.75,3.455,2070,ssp245
48.802814,223.75,3.207,2070,ssp245
48.802814,233.75,3.187,2070,ssp245
48.802814,243.75,4.52,2070,ssp245
48.802814,253.75,6.26,2070,ssp245
48.802814,263.75,7.011,2070,ssp245
48.802814,273.75,6.428,2070,ssp245
48.802814,283.75,5.969,2070,ssp245
48.802814,293.75,5.015,2070,ssp245
48.802814,303.75,4.222,2070,ssp245
48.802814,313.75,3.315,2070,ssp245
48.802814,323.75,2.913,2070,ssp245
48.802814,333.75,3.023,2070,ssp245
48.802814,343.75,3.294,2070,ssp245
48.802814,353.75,3.549,2070,ssp245
53.87324,3.75,4.263,2070,ssp245
53.87324,13.75,5.105,2070,ssp245
53.87324,23.75,5.169,2070,ssp245
53.87324,33.75,5.128,2070,ssp245
53.87324,43.75,5.702,2070,ssp245
53.87324,53.75,5.891,2070,ssp245
53.87324,63.75,6.435,2070,ssp245
53.87324,73.75,7.492,2070,ssp245
53.87324,83.75,8.275,2070,ssp245
53.87324,93.75,8.01,2070,ssp245
53.87324,103.75,8.355,2070,ssp245
53.87324,113.75,7.357,2070,ssp245
53.87324,123.75,7.129,2070,ssp245
53.87324,133.75,7.673,2070,ssp245
53.87324,143.75,7.683,2070,ssp245
53.87324,153.75,5.455,2070,ssp245
53.87324,163.75,4.773,2070,ssp245
53.87324,173.75,3.87,2070,ssp245
53.87324,183.75,3.989,2070,ssp245
53.87324,193.75,4.159,2070,ssp245
53.87324,203.75,4.092,2070,ssp245
53.87324,213.75,3.877,2070,ssp245
53.87324,223.75,3.736,2070,ssp245
53.87324,233.75,4.452,2070,ssp245
53.87324,243.75,5.446,2070,ssp245
53.87324,253.75,6.762,2070,ssp245
53.87324,263.75,7.429,2070,ssp245
53.87324,273.75,7.583,2070,ssp245
53.87324,283.75,7.089,2070,ssp245
53.87324,293.75,5.146,2070,ssp245
53.87324,303.75,4.732,2070,ssp245
53.87324,313.75,3.411,2070,ssp245
53.87324,323.75,2.433,2070,ssp245
53.87324,333.75,2.135,2070,ssp245
53.87324,343.75,2.564,2070,ssp245
53.87324,353.75,3.773,2070,ssp245
58.943665,3.75,4.227,2070,ssp245
58.943665,13.75,5.636,2070,ssp245
58.943665,23.75,5.425,2070,ssp245
58.943665,33.75,5.752,2070,ssp245
58.943665,43.75,5.955,2070,ssp245
58.943665,53.75,6.13,2070,ssp245
58.943665,63.75,6.451,2070,ssp245
58.943665,73.75,7.188,2070,ssp245
58.943665,83.75,7.761,2070,ssp245
58.943665,93.75,8.34,2070,ssp245
58.943665,103.75,8.555,2070,ssp245
58.943665,113.75,7.96,2070,ssp245
58.943665,123.75,7.635,2070,ssp245
58.943665,133.75,7.157,2070,ssp245
58.943665,143.75,6.953,2070,ssp245
58.943665,153.75,5.883,2070,ssp245
58.943665,163.75,5.576,2070,ssp245
58.943665,173.75,5.203,2070,ssp245
58.943665,183.75,5.105,2070,ssp245
58.943665,193.75,4.689,2070,ssp245
58.943665,203.75,5.151,2070,ssp245
58.943665,213.75,4.168,2070,ssp245
58.943665,223.75,5.119,2070,ssp245
58.943665,233.75,5.874,2070,ssp245
58.943665,243.75,6.694,2070,ssp245
58.943665,253.75,7.228,2070,ssp245
58.943665,263.75,7.675,2070,ssp245
58.943665,273.75,7.745,2070,ssp245
58.943665,283.75,6.391,2070,ssp245
58.943665,293.75,5.35,2070,ssp245
58.943665,303.75,5.18,2070,ssp245
58.943665,313.75,2.696,2070,ssp245
58.943665,323.75,2.206,2070,ssp245
58.943665,333.75,1.923,2070,ssp245
58.943665,343.75,2.407,2070,ssp245
58.943665,353.75,3.203,2070,ssp245
64.014084,3.75,3.662,2070,ssp245
64.014084,13.75,5.723,2070,ssp245
64.014084,23.75,5.868,2070,ssp245
64.014084,33.75,5.907,2070,ssp245
64.014084,43.75,6.056,2070,ssp245
64.014084,53.75,6.403,2070,ssp245
64.014084,63.75,6.487,2070,ssp245
64.014084,73.75,6.827,2070,ssp245
64.014084,83.75,7.358,2070,ssp245
64.014084,93.75,7.978,2070,ssp245
64.014084,103.75,7.95,2070,ssp245
64.014084,113.75,7.695,2070,ssp245
64.014084,123.75,7.317,2070,ssp245
64.014084,133.75,6.556,2070,ssp245
64.014084,143.75,6.35,2070,ssp245
64.014084,153.75,7.127,2070,ssp245
64.014084,163.75,6.383,2070,ssp245
64.014084,173.75,6.873,2070,ssp245
64.014084,183.75,6.037,2070,ssp245
64.014084,193.75,5.08,2070,ssp245
64.014084,203.75,5.84,2070,ssp245
64.014084,213.75,5.837,2070,ssp245
64.014084,223.75,6.144,2070,ssp245
64.014084,233.75,6.84,2070,ssp245
64.014084,243.75,8.056,2070,ssp245
64.014084,253.75,8.528,2070,ssp245
64.014084,263.75,8.636,2070,ssp245
64.014084,273.75,7.116,2070,ssp245
64.014084,283.75,6.425,2070,ssp245
64.014084,293.75,5.345,2070,ssp245
64.014084,303.75,5.917,2070,ssp245
64.014084,313.75,3.1,2070,ssp245
64.014084,323.75,3.34,2070,ssp245
64.014084,333.75,3.307,2070,ssp245
64.014084,343.75,3.356,2070,ssp245
64.014084,353.75,3.39,2070,ssp245
69.0845,3.75,3.014,2070,ssp245
69.0845,13.75,4.067,2070,ssp245
69.0845,23.75,5.328,2070,ssp245
69.0845,33.75,5.279,2070,ssp245
69.0845,43.75,6.22,2070,ssp245
69.0845,53.75,7.711,2070,ssp245
69.0845,63.75,7.783,2070,ssp245
69.0845,73.75,7.455,2070,ssp245
69.0845,83.75,7.256,2070,ssp245
69.0845,93.75,6.519,2070,ssp245
69.0845,103.75,6.69,2070,ssp245
69.0845,113.75,7.082,2070,ssp245
69.0845,123.75,6.667,2070,ssp245
69.0845,133.75,7.054,2070,ssp245
69.0845,143.75,7.634,2070,ssp245
69.0845,153.75,8.414,2070,ssp245
69.0845,163.75,8.425,2070,ssp245
69.0845,173.75,8.396,2070,ssp245
69.0845,183.75,9.041,2070,ssp245
69.0845,193.75,7.512,2070,ssp245
69.0845,203.75,7.013,2070,ssp245
69.0845,213.75,7.071,2070,ssp245
69.0845,223.75,8.267,2070,ssp245
69.0845,233.75,9.004,2070,ssp245
69.0845,243.75,9.773,2070,ssp245
69.0845,253.75,10.451,2070,ssp245
69.0845,263.75,10.622,2070,ssp245
69.0845,273.75,8.597,2070,ssp245
69.0845,283.75,5.898,2070,ssp245
69.0845,293.75,6.518,2070,ssp245
69.0845,303.75,7.066,2070,ssp245
69.0845,313.75,4.197,2070,ssp245
69.0845,323.75,4.881,2070,ssp245
69.0845,333.75,5.009,2070,ssp245
69.0845,343.75,3.981,2070,ssp245
69.0845,353.75,2.381,2070,ssp245
74.15493,3.75,4.493,2070,ssp245
74.15493,13.75,5.491,2070,ssp245
74.15493,23.75,6.095,2070,ssp245
74.15493,33.75,5.991,2070,ssp245
74.15493,43.75,6.863,2070,ssp245
74.15493,53.75,8.645,2070,ssp245
74.15493,63.75,9.743,2070,ssp245
74.15493,73.75,8.527,2070,ssp245
74.15493,83.75,7.578,2070,ssp245
74.15493,93.75,7.365,2070,ssp245
74.15493,103.75,7.803,2070,ssp245
74.15493,113.75,8.765,2070,ssp245
74.15493,123.75,9.009,2070,ssp245
74.15493,133.75,9.744,2070,ssp245
74.15493,143.75,10.545,2070,ssp245
74.15493,153.75,11.777,2070,ssp245
74.15493,163.75,12.31,2070,ssp245
74.15493,173.75,12.295,2070,ssp245
74.15493,183.75,11.972,2070,ssp245
74.15493,193.75,11.486,2070,ssp245
74.15493,203.75,11.402,2070,ssp245
74.15493,213.75,11.46,2070,ssp245
74.15493,223.75,11.454,2070,ssp245
74.15493,233.75,11.271,2070,ssp245
74.15493,243.75,12.075,2070,ssp245
74.15493,253.75,12.094,2070,ssp245
74.15493,263.75,10.693,2070,ssp245
74.15493,273.75,7.937,2070,ssp245
74.15493,283.75,8.231,2070,ssp245
74.15493,293.75,8.311,2070,ssp245
74.15493,303.75,5.514,2070,ssp245
74.15493,313.75,5.173,2070,ssp245
74.15493,323.75,5.414,2070,ssp245
74.15493,333.75,5.003,2070,ssp245
74.15493,343.75,8.054,2070,ssp245
74.15493,353.75,6.172,2070,ssp245
79.22536,3.75,10.86,2070,ssp245
79.22536,13.75,11.344,2070,ssp245
79.22536,23.75,12.355,2070,ssp245
79.22536,33.75,12.983,2070,ssp245
79.22536,43.75,12.956,2070,ssp245
79.22536,53.75,13.176,2070,ssp245
79.22536,63.75,13.84,2070,ssp245
79.22536,73.75,13.879,2070,ssp245
79.22536,83.75,13.229,2070,ssp245
79.22536,93.75,12.154,2070,ssp245
79.22536,103.75,12.067,2070,ssp245
79.22536,113.75,12.359,2070,ssp245
79.22536,123.75,12.308,2070,ssp245
79.22536,133.75,12.297,2070,ssp245
79.22536,143.75,12.672,2070,ssp245
79.22536,153.75,13.143,2070,ssp245
79.22536,163.75,13.39,2070,ssp245
79.22536,173.75,13.311,2070,ssp245
79.22536,183.75,12.863,2070,ssp245
79.22536,193.75,12.494,2070,ssp245
79.22536,203.75,12.459,2070,ssp245
79.22536,213.75,12.335,2070,ssp245
79.22536,223.75,12.317,2070,ssp245
79.22536,233.75,12.216,2070,ssp245
79.22536,243.75,12.052,2070,ssp245
79.22536,253.75,11.45,2070,ssp245
79.22536,263.75,10.049,2070,ssp245
79.22536,273.75,6.874,2070,ssp245
79.22536,283.75,6.899,2070,ssp245
79.22536,293.75,6.0,2070,ssp245
79.22536,303.75,4.355,2070,ssp245
79.22536,313.75,4.533,2070,ssp245
79.22536,323.75,4.516,2070,ssp245
79.22536,333.75,5.194,2070,ssp245
79.22536,343.75,8.19,2070,ssp245
79.22536,353.75,10.176,2070,ssp245
84.29578,3.75,12.02,2070,ssp245
84.29578,13.75,12.698,2070,ssp245
84.29578,23.75,13.275,2070,ssp245
84.29578,33.75,13.739,2070,ssp245
84.29578,43.75,14.482,2070,ssp245
84.29578,53.75,15.546,2070,ssp245
84.29578,63.75,16.064,2070,ssp245
84.29578,73.75,16.125,2070,ssp245
84.29578,83.75,15.788,2070,ssp245
84.29578,93.75,15.154,2070,ssp245
84.29578,103.75,14.254,2070,ssp245
84.29578,113.75,13.521,2070,ssp245
84.29578,123.75,13.18,2070,ssp245
84.29578,133.75,13.099,2070,ssp245
84.29578,143.75,13.155,2070,ssp245
84.29578,153.75,13.253,2070,ssp245
84.29578,163.75,13.323,2070,ssp245
84.29578,173.75,13.197,2070,ssp245
84.29578,183.75,12.9,2070,ssp245
84.29578,193.75,12.686,2070,ssp245
84.29578,203.75,12.455,2070,ssp245
84.29578,213.75,12.174,2070,ssp245
84.29578,223.75,11.881,2070,ssp245
84.29578,233.75,11.665,2070,ssp245
84.29578,243.75,11.563,2070,ssp245
84.29578,253.75,11.435,2070,ssp245
84.29578,263.75,11.066,2070,ssp245
84.29578,273.75,10.082,2070,ssp245
84.29578,283.75,9.17,2070,ssp245
84.29578,293.75,9.413,2070,ssp245
84.29578,303.75,9.768,2070,ssp245
84.29578,313.75,9.137,2070,ssp245
84.29578,323.75,8.564,2070,ssp245
84.29578,333.75,9.56,2070,ssp245
84.29578,343.75,10.93,2070,ssp245
84.29578,353.75,11.425,2070,ssp245
-88.09859,3.75,3.216,2100,ssp245
-88.09859,13.75,3.192,2100,ssp245
-88.09859,23.75,3.198,2100,ssp245
-88.09859,33.75,3.217,2100,ssp245
-88.09859,43.75,3.237,2100,ssp245
-88.09859,53.75,3.269,2100,ssp245
-88.09859,63.75,3.283,2100,ssp245
-88.09859,73.75,3.303,2100,ssp245
-88.09859,83.75,3.361,2100,ssp245
-88.09859,93.75,3.404,2100,ssp245
-88.09859,103.75,3.434,2100,ssp245
-88.09859,113.75,3.457,2100,ssp245
-88.09859,123.75,3.499,2100,ssp245
-88.09859,133.75,3.437,2100,ssp245
-88.09859,143.75,3.314,2100,ssp245
-88.09859,153.75,3.246,2100,ssp245
-88.09859,163.75,3.165,2100,ssp245
-88.09859,173.75,3.181,2100,ssp245
-88.09859,183.75,3.185,2100,ssp245
-88.09859,193.75,3.105,2100,ssp245
-88.09859,203.75,3.055,2100,ssp245
-88.09859,213.75,3.103,2100,ssp245
-88.09859,223.75,3.102,2100,ssp245
-88.09859,233.75,3.166,2100,ssp245
-88.09859,243.75,3.211,2100,ssp245
-88.09859,253.75,3.24,2100,ssp245
-88.09859,263.75,3.256,2100,ssp245
-88.09859,273.75,3.323,2100,ssp245
-88.09859,283.75,3.348,2100,ssp245
-88.09859,293.75,3.36,2100,ssp245
-88.09859,303.75,3.37,2100,ssp245
-88.09859,313.75,3.339,2100,ssp245
-88.09859,323.75,3.323,2100,ssp245
-88.09859,333.75,3.31,2100,ssp245
-88.09859,343.75,3.308,2100,ssp245
-88.09859,353.75,3.27,2100,ssp245
-83.02817,3.75,3.135,2100,ssp245
-83.02817,13.75,3.165,2100,ssp245
-83.02817,23.75,3.218,2100,ssp245
-83.02817,33.75,3.364,2100,ssp245
-83.02817,43.75,3.6,2100,ssp245
-83.02817,53.75,3.802,2100,ssp245
-83.02817,63.75,3.706,2100,ssp245
-83.02817,73.75,3.606,2100,ssp245
-83.02817,83.75,3.651,2100,ssp245
-83.02817,93.75,3.548,2100,ssp245
-83.02817,103.75,3.347,2100,ssp245
-83.02817,113.75,3.314,2100,ssp245
-83.02817,123.75,3.439,2100,ssp245
-83.02817,133.75,3.478,2100,ssp245
-83.02817,143.75,3.284,2100,ssp245
-83.02817,153.75,2.946,2100,ssp245
-83.02817,163.75,2.568,2100,ssp245
-83.02817,173.75,2.128,2100,ssp245
-83.02817,183.75,2.085,2100,ssp245
-83.02817,193.75,2.213,2100,ssp245
-83.02817,203.75,2.424,2100,ssp245
-83.02817,213.75,2.574,2100,ssp245
-83.02817,223.75,2.675,2100,ssp245
-83.02817,233.75,3.125,2100,ssp245
-83.02817,243.75,3.654,2100,ssp245
-83.02817,253.75,3.98,2100,ssp245
-83.02817,263.75,4.015,2100,ssp245
-83.02817,273.75,3.879,2100,ssp245
-83.02817,283.75,3.843,2100,ssp245
-83.02817,293.75,4.208,2100,ssp245
-83.02817,303.75,4.192,2100,ssp245
-83.02817,313.75,3.886,2100,ssp245
-83.02817,323.75,3.488,2100,ssp245
-83.02817,333.75,3.359,2100,ssp245
-83.02817,343.75,3.313,2100,ssp245
-83.02817,353.75,3.231,2100,ssp245
-77.95775,3.75,3.057,2100,ssp245
-77.95775,13.75,3.048,2100,ssp245
-77.95775,23.75,3.329,2100,ssp245
-77.95775,33.75,3.844,2100,ssp245
-77.95775,43.75,3.984,2100,ssp245
-77.95775,53.75,3.65,2100,ssp245
-77.95775,63.75,3.218,2100,ssp245
-77.95775,73.75,3.043,2100,ssp245
-77.95775,83.75,3.461,2100,ssp245
-77.95775,93.75,3.654,2100,ssp245
-77.95775,103.75,3.627,2100,ssp245
-77.95775,113.75,3.564,2100,ssp245
-77.95775,123.75,3.415,2100,ssp245
-77.95775,133.75,3.335,2100,ssp245
-77.95775,143.75,3.419,2100,ssp245
-77.95775,153.75,3.222,2100,ssp245
-77.95775,163.75,2.408,2100,ssp245
-77.95775,173.75,2.403,2100,ssp245
-77.95775,183.75,2.713,2100,ssp245
-77.95775,193.75,3.006,2100,ssp245
-77.95775,203.75,3.395,2100,ssp245
-77.95775,213.75,3.008,2100,ssp245
-77.95775,223.75,2.918,2100,ssp245
-77.95775,233.75,3.366,2100,ssp245
-77.95775,243.75,3.698,2100,ssp245
-77.95775,253.75,3.779,2100,ssp245
-77.95775,263.75,4.087,2100,ssp245
-77.95775,273.75,4.477,2100,ssp245
-77.95775,283.75,5.124,2100,ssp245
-77.95775,293.75,6.012,2100,ssp245
-77.95775,303.75,6.059,2100,ssp245
-77.95775,313.75,4.563,2100,ssp245
-77.95775,323.75,4.331,2100,ssp245
-77.95775,333.75,3.286,2100,ssp245
-77.95775,343.75,3.048,2100,ssp245
-77.95775,353.75,3.253,2100,ssp245
-72.88733,3.75,3.194,2100,ssp245
-72.88733,13.75,3.076,2100,ssp245
-72.88733,23.75,3.225,2100,ssp245
-72.88733,33.75,3.569,2100,ssp245
-72.88733,43.75,3.889,2100,ssp245
-72.88733,53.75,3.739,2100,ssp245
-72.88733,63.75,3.276,2100,ssp245
-72.88733,73.75,3.332,2100,ssp245
-72.88733,83.75,3.341,2100,ssp245
-72.88733,93.75,3.759,2100,ssp245
-72.88733,103.75,4.253,2100,ssp245
-72.88733,113.75,4.248,2100,ssp245
-72.88733,123.75,3.634,2100,ssp245
-72.88733,133.75,3.173,2100,ssp245
-72.88733,143.75,3.418,2100,ssp245
-72.88733,153.75,3.444,2100,ssp245
-72.88733,163.75,2.961,2100,ssp245
-72.88733,173.75,2.996,2100,ssp245
-72.88733,183.75,3.158,2100,ssp245
-72.88733,193.75,3.249,2100,ssp245
-72.88733,203.75,3.484,2100,ssp245
-72.88733,213.75,3.596,2100,ssp245
-72.88733,223.75,3.845,2100,ssp245
-72.88733,233.75,4.033,2100,ssp245
-72.88733,243.75,4.309,2100,ssp245
-72.88733,253.75,4.467,2100,ssp245
-72.88733,263.75,4.438,2100,ssp245
-72.88733,273.75,4.463,2100,ssp245
-72.88733,283.75,4.819,2100,ssp245
-72.88733,293.75,4.854,2100,ssp245
-72.88733,303.75,4.983,2100,ssp245
-72.88733,313.75,5.122,2100,ssp245
-72.88733,323.75,4.697,2100,ssp245
-72.88733,333.75,4.04,2100,ssp245
-72.88733,343.75,3.41,2100,ssp245
-72.88733,353.75,3.095,2100,ssp245
-67.8169,3.75,3.999,2100,ssp245
-67.8169,13.75,4.067,2100,ssp245
-67.8169,23.75,4.309,2100,ssp245
-67.8169,33.75,4.613,2100,ssp245
-67.8169,43.75,4.302,2100,ssp245
-67.8169,53.75,3.809,2100,ssp245
-67.8169,63.75,2.968,2100,ssp245
-67.8169,73.75,3.602,2100,ssp245
-67.8169,83.75,2.94,2100,ssp245
-67.8169,93.75,2.654,2100,ssp245
-67.8169,103.75,2.725,2100,ssp245
-67.8169,113.75,2.962,2100,ssp245
-67.8169,123.75,3.3,2100,ssp245
-67.8169,133.75,3.486,2100,ssp245
-67.8169,143.75,3.793,2100,ssp245
-67.8169,153.75,4.371,2100,ssp245
-67.8169,163.75,3.968,2100,ssp245
-67.8169,173.75,3.877,2100,ssp245
-67.8169,183.75,3.539,2100,ssp245
-67.8169,193.75,3.108,2100,ssp245
-67.8169,203.75,2.428,2100,ssp245
-67.8169,213.75,1.7,2100,ssp245
-67.8169,223.75,1.34,2100,ssp245
-67.8169,233.75,2.247,2100,ssp245
-67.8169,243.75,3.389,2100,ssp245
-67.8169,253.75,4.104,2100,ssp245
-67.8169,263.75,4.904,2100,ssp245
-67.8169,273.75,5.488,2100,ssp245
-67.8169,283.75,5.877,2100,ssp245
-67.8169,293.75,4.937,2100,ssp245
-67.8169,303.75,5.424,2100,ssp245
-67.8169,313.75,5.316,2100,ssp245
-67.8169,323.75,4.548,2100,ssp245
-67.8169,333.75,3.909,2100,ssp245
-67.8169,343.75,3.341,2100,ssp245
-67.8169,353.75,3.382,2100,ssp245
-62.746475,3.75,3.134,2100,ssp245
-62.746475,13.75,3.219,2100,ssp245
-62.746475,23.75,3.132,2100,ssp245
-62.746475,33.75,3.02,2100,ssp245
-62.746475,43.75,3.583,2100,ssp245
-62.746475,53.75,4.482,2100,ssp245
-62.746475,63.75,5.371,2100,ssp245
-62.746475,73.75,4.628,2100,ssp245
-62.746475,83.75,3.806,2100,ssp245
-62.746475,93.75,3.58,2100,ssp245
-62.746475,103.75,3.05,2100,ssp245
-62.746475,113.75,3.292,2100,ssp245
-62.746475,123.75,3.495,2100,ssp245
-62.746475,133.75,3.364,2100,ssp245
-62.746475,143.75,3.979,2100,ssp245
-62.746475,153.75,3.893,2100,ssp245
-62.746475,163.75,3.296,2100,ssp245
-62.746475,173.75,3.314,2100,ssp245
-62.746475,183.75,2.577,2100,ssp245
-62.746475,193.75,2.066,2100,ssp245
-62.746475,203.75,1.6,2100,ssp245
-62.746475,213.75,1.304,2100,ssp245
-62.746475,223.75,0.999,2100,ssp245
-62.746475,233.75,0.884,2100,ssp245
